Date-Time,ICEBERG Liquid Level (Inch),ICEBERG LIFETIME (Sec),Cryostat Pressure (psi)
2021-03-05T15:00:00,60.19171906,0.000797202,7.950034142
2021-03-05T15:30:00,60.22232819,0.000724578,8.009270668
2021-03-05T16:00:00,60.12149429,0.000700377,7.965830326
2021-03-05T16:30:00,60.22052765,0.000667237,7.977677822
2021-03-05T17:00:00,60.21512604,0.000686575,8.056659698
2021-03-05T17:30:00,60.15390778,0.000708447,8.013219833
2021-03-05T18:00:00,60.16110992,0.00079371,7.890797615
2021-03-05T18:30:00,60.16651154,0.000687463,7.999397755
2021-03-05T19:00:00,60.2277298,0.000652051,8.179081917
2021-03-05T19:30:00,60.13409805,0.000741771,7.950034142
2021-03-05T20:00:00,60.18811798,0.00074035,7.973728657
2021-03-05T20:30:00,60.22592926,0.000696935,7.991499424
2021-03-05T21:00:00,60.08188248,0.000734058,7.952008724
2021-03-05T21:30:00,60.13589859,0.000734307,7.965830326
2021-03-05T22:00:00,60.24573517,0.000761342,7.969779491
2021-03-05T22:30:00,60.17731476,0.000800445,7.969779491
2021-03-05T23:00:00,60.12869644,0.000780647,7.959906578
2021-03-05T23:30:00,60.17191315,0.000807833,7.991499424
2021-03-06T00:00:00,60.14670563,0.00078717,8.0704813
2021-03-06T00:30:00,60.0926857,0.000834366,7.9065938
2021-03-06T01:00:00,60.20612335,0.000842178,8.027041435
2021-03-06T01:30:00,60.20252228,0.000797387,8.196852684
2021-03-06T02:00:00,60.15750885,0.000795421,7.965830326
2021-03-06T02:30:00,60.20972443,0.000853875,7.959906578
2021-03-06T03:00:00,60.20972443,0.000808021,7.997423172
2021-03-06T03:30:00,60.10889053,0.000863808,7.938186646
2021-03-06T04:00:00,60.14670563,0.000764121,7.979652405
2021-03-06T04:30:00,60.20792389,0.000734503,8.019143105
2021-03-06T05:00:00,60.12869644,0.00082407,8.009270668
2021-03-06T05:30:00,60.13589859,0.000701252,7.932262897
2021-03-06T06:00:00,60.20072174,0.000722377,8.003346443
2021-03-06T06:30:00,60.19712067,0.000722996,8.228445053
2021-03-06T07:00:00,60.14130402,0.000787827,7.952008724
2021-03-06T07:30:00,60.17011261,0.000770632,7.979652405
2021-03-06T08:00:00,60.22232819,0.000725045,8.030990601
2021-03-06T08:30:00,60.16651154,0.00085378,7.938186646
2021-03-06T09:00:00,60.13950348,0.000653685,7.952008724
2021-03-06T09:30:00,60.24393463,0.000786828,7.989524841
2021-03-06T10:00:00,60.17011261,0.000724076,7.963855743
2021-03-06T10:30:00,60.14670563,0.000786924,7.936212063
2021-03-06T11:00:00,60.2133255,0.000894541,8.009270668
2021-03-06T11:30:00,60.17731476,0.000737925,8.084302902
2021-03-06T12:00:00,60.1268959,0.000745473,7.916466713
2021-03-06T12:30:00,60.19532013,0.000798622,8.017168999
2021-03-06T13:00:00,60.23673248,0.000841856,8.222521782
2021-03-06T13:30:00,60.09988785,0.000932099,7.963855743
2021-03-06T14:00:00,60.15930939,0.000744528,7.944110394
2021-03-06T14:30:00,60.22592926,0.000817612,8.044812202
2021-03-06T15:00:00,60.10348892,0.000808337,7.918441296
2021-03-06T15:30:00,60.1791153,0.000817763,7.957931995
2021-03-06T16:00:00,60.18271637,0.000853262,8.009270668
2021-03-06T16:30:00,60.14310455,0.000821226,7.999397755
2021-03-06T17:00:00,60.13409805,0.000826579,7.912517548
2021-03-06T17:30:00,60.20072174,0.000890949,8.025066376
2021-03-06T18:00:00,60.20072174,0.000719864,8.163285255
2021-03-06T18:30:00,60.15210724,0.000815768,7.932262897
2021-03-06T19:00:00,60.18811798,0.000864484,7.991499424
2021-03-06T19:30:00,60.26914597,0.000827068,8.242266655
2021-03-06T20:00:00,60.06027603,0.00088524,7.930288315
2021-03-06T20:30:00,60.18271637,0.000854936,7.973728657
2021-03-06T21:00:00,60.20972443,0.000905772,8.030990601
2021-03-06T21:30:00,60.14130402,0.000841787,7.936212063
2021-03-06T22:00:00,60.17551422,0.000880405,7.938186646
2021-03-06T22:30:00,60.23133087,0.000903585,8.017168999
2021-03-06T23:00:00,60.14310455,0.000932057,7.969779491
2021-03-06T23:30:00,60.164711,0.000800661,7.904619217
2021-03-07T00:00:00,60.1791153,0.000820796,7.993474007
2021-03-07T00:30:00,60.16110992,0.000793935,8.157361031
2021-03-07T01:00:00,60.10348892,0.000788228,7.926339626
2021-03-07T01:30:00,60.1791153,0.000822906,7.973728657
2021-03-07T02:00:00,60.25113678,0.001065645,8.196852684
2021-03-07T02:30:00,60.11789322,0.000933048,7.952008724
2021-03-07T03:00:00,60.17551422,0.000813364,7.985575676
2021-03-07T03:30:00,60.22592926,0.000921492,8.011244774
2021-03-07T04:00:00,60.12329483,0.000907084,7.952008724
2021-03-07T04:30:00,60.14850616,0.001049206,7.932262897
2021-03-07T05:00:00,60.16110992,0.000870702,7.993474007
2021-03-07T05:30:00,60.15750885,0.000867017,8.017168999
2021-03-07T06:00:00,60.11249161,0.00084911,7.904619217
2021-03-07T06:30:00,60.16651154,0.000867784,8.036913872
2021-03-07T07:00:00,60.15390778,0.000847525,8.155386925
2021-03-07T07:30:00,60.14670563,0.000812018,7.924365044
2021-03-07T08:00:00,60.2277298,0.00079878,7.989524841
2021-03-07T08:30:00,60.19712067,0.000874236,8.230420113
2021-03-07T09:00:00,60.09088516,0.000815862,7.952008724
2021-03-07T09:30:00,60.19171906,0.000953177,7.989524841
2021-03-07T10:00:00,60.23313141,0.0007902,8.025066376
2021-03-07T10:30:00,60.11249161,0.000996905,7.971754074
2021-03-07T11:00:00,60.18451691,0.000945653,7.957931995
2021-03-07T11:30:00,60.24933624,0.000836133,8.02309227
2021-03-07T12:00:00,60.11249161,0.000993439,8.262012482
2021-03-07T12:30:00,60.18991852,0.00106155,9.968021393
2021-03-07T13:00:00,60.20792389,0.000768271,10.31751633
2021-03-07T13:30:00,60.12329483,0.000470485,10.79535675
2021-03-07T14:00:00,60.17011261,0.00043276,11.29886627
2021-03-07T14:30:00,60.15930939,0.000418998,11.98403454
2021-03-07T15:00:00,60.04227066,0.00046695,12.26244545
2021-03-07T15:30:00,60.20792389,0.000437914,12.69882107
2021-03-07T16:00:00,60.15210724,0.000389848,13.23589706
2021-03-07T16:30:00,60.11609268,0.000398832,13.82826138
2021-03-07T17:00:00,60.06747818,0.000440696,14.17973137
2021-03-07T17:30:00,60.08548355,0.000387717,14.65362263
2021-03-07T18:00:00,60.11789322,0.00049069,15.10381985
2021-03-07T18:30:00,60.07468033,0.000450025,15.80083466
2021-03-07T19:00:00,60.07287979,0.000471628,16.16612625
2021-03-07T19:30:00,60.13950348,0.00040294,16.7565155
2021-03-07T20:00:00,60.03146744,0.000429488,17.31531334
2021-03-07T20:30:00,60.14850616,0.000435058,17.82474518
2021-03-07T21:00:00,60.0782814,0.000486568,18.07353973
2021-03-07T21:30:00,60.0926857,0.000429384,18.05576706
2021-03-07T22:00:00,60.12149429,0.000484235,18.10908127
2021-03-07T22:30:00,60.06387711,0.000506814,17.92742157
2021-03-07T23:00:00,60.11789322,0.000458408,18.02614975
2021-03-07T23:30:00,60.10528946,0.000465933,18.07353973
2021-03-08T00:00:00,60.12329483,0.000453505,18.1189537
2021-03-08T00:30:00,60.15750885,0.000507743,17.93927002
2021-03-08T01:00:00,60.07287979,0.000509985,17.97086143
2021-03-08T01:30:00,60.13409805,0.000499197,17.83264351
2021-03-08T02:00:00,60.17731476,0.000483044,18.07748795
2021-03-08T02:30:00,60.12149429,0.000531167,18.1169796
2021-03-08T03:00:00,60.17191315,0.000481549,17.95111656
2021-03-08T03:30:00,60.1268959,0.000528872,18.03799629
2021-03-08T04:00:00,60.16110992,0.000509775,18.00640488
2021-03-08T04:30:00,60.08728409,0.000462027,18.02022552
2021-03-08T05:00:00,60.12329483,0.000622457,18.00048065
2021-03-08T05:30:00,60.19712067,0.000545943,17.97678566
2021-03-08T06:00:00,60.11249161,0.000538761,18.01627731
2021-03-08T06:30:00,60.13950348,0.000528101,18.03997231
2021-03-08T07:00:00,60.19171906,0.000517599,17.93137169
2021-03-08T07:30:00,60.09988785,0.000541174,17.02307892
2021-03-08T08:00:00,60.22592926,0.000529811,16.06147575
2021-03-08T08:30:00,60.15750885,0.000513313,15.35063744
2021-03-08T09:00:00,60.1791153,0.000560932,14.14813805
2021-03-08T09:30:00,60.15210724,0.000550453,13.54392719
2021-03-08T10:00:00,60.20612335,0.000530449,13.36226845
2021-03-08T10:30:00,60.16110992,0.000575843,12.67117691
2021-03-08T11:00:00,60.24393463,0.000551038,12.25454712
2021-03-08T11:30:00,60.17551422,0.00053928,11.78263092
2021-03-08T12:00:00,60.2133255,0.000553026,11.9741621
2021-03-08T12:30:00,60.18991852,0.000619481,11.99785614
2021-03-08T13:00:00,60.18991852,0.000539598,11.96033955
2021-03-08T13:30:00,60.10348892,0.000621577,11.89715481
2021-03-08T14:00:00,60.14670563,0.000526375,11.96823788
2021-03-08T14:30:00,60.17731476,0.000592218,12.22295475
2021-03-08T15:00:00,60.11069107,0.000584952,12.07683849
2021-03-08T15:30:00,60.21872711,0.000599914,12.00772858
2021-03-08T16:00:00,60.13589859,0.000588043,11.93467045
2021-03-08T16:30:00,60.21872711,0.000562865,11.98995781
2021-03-08T17:00:00,60.15750885,0.000592262,11.99588203
2021-03-08T17:30:00,60.21512604,0.000619828,11.99588203
2021-03-08T18:00:00,60.24573517,0.00065265,12.03339767
2021-03-08T18:30:00,60.14670563,0.000458926,11.948493
2021-03-08T19:00:00,60.17551422,0.000506737,11.99390697
2021-03-08T19:30:00,60.15390778,0.000599563,12.03339767
2021-03-08T20:00:00,60.23313141,0.000598523,12.0531435
2021-03-08T20:30:00,60.15930939,0.00055845,12.08078766
2021-03-08T21:00:00,60.15390778,0.000592691,11.90110302
2021-03-08T21:30:00,60.26374435,0.000599524,12.03339767
2021-03-08T22:00:00,60.13049698,0.000573805,12.03339767
2021-03-08T22:30:00,60.21872711,0.000573302,12.01760197
2021-03-08T23:00:00,60.14310455,0.00057834,11.92479801
2021-03-08T23:30:00,60.16110992,0.000642839,11.99785614
2021-03-09T00:00:00,60.14670563,0.000645082,11.98205948
2021-03-09T00:30:00,60.17731476,0.000629394,11.94256878
2021-03-09T01:00:00,60.17551422,0.000582182,12.08671093
2021-03-09T01:30:00,60.12869644,0.000573698,11.95639038
2021-03-09T02:00:00,60.26194,0.000562049,12.0669651
2021-03-09T02:30:00,60.19171906,0.000679577,11.95639038
2021-03-09T03:00:00,60.2853508,0.000512186,11.9879837
2021-03-09T03:30:00,60.19171906,0.000551342,12.00772858
2021-03-09T04:00:00,60.24033356,0.000655993,11.92084885
2021-03-09T04:30:00,60.17011261,0.000607348,11.90307808
2021-03-09T05:00:00,60.25653839,0.000644609,12.0531435
2021-03-09T05:30:00,60.17731476,0.000615088,12.0531435
2021-03-09T06:00:00,60.23673248,0.000655055,11.99588203
2021-03-09T06:30:00,60.20252228,0.000649088,12.17359066
2021-03-09T07:00:00,60.15390778,0.000622375,11.98008537
2021-03-09T07:30:00,60.18271637,0.0006442,11.92282391
2021-03-09T08:00:00,60.09088516,0.000721756,11.99390697
2021-03-09T08:30:00,60.18991852,0.000644064,12.00180531
2021-03-09T09:00:00,60.11069107,0.000568605,11.90702724
2021-03-09T09:30:00,60.18991852,0.000619104,11.96823788
2021-03-09T10:00:00,60.1791153,0.000573821,12.0669651
2021-03-09T10:30:00,60.20072174,0.000628157,12.03339767
2021-03-09T11:00:00,60.18991852,0.000742797,12.1439724
2021-03-09T11:30:00,60.12869644,0.000604076,11.95046711
2021-03-09T12:00:00,60.20252228,0.000623992,11.9879837
2021-03-09T12:30:00,60.10348892,0.000625681,11.93664551
2021-03-09T13:00:00,60.22592926,0.000695615,12.00378036
2021-03-09T13:30:00,60.12869644,0.000647689,11.96428871
2021-03-09T14:00:00,60.164711,0.000682993,11.9741621
2021-03-09T14:30:00,60.17191315,0.000570752,12.22887802
2021-03-09T15:00:00,60.15930939,0.000736447,11.95639038
2021-03-09T15:30:00,60.20252228,0.000564949,12.04129601
2021-03-09T16:00:00,60.09808731,0.000707868,11.84779072
2021-03-09T16:30:00,60.164711,0.000714238,11.90702724
2021-03-09T17:00:00,60.17191315,0.00066042,12.05709267
2021-03-09T17:30:00,60.12329483,0.000667977,11.96823788
2021-03-09T18:00:00,60.20072174,0.000641899,12.03734684
2021-03-09T18:30:00,60.14670563,0.000754282,11.95441628
2021-03-09T19:00:00,60.15750885,0.000715615,11.93664551
2021-03-09T19:30:00,60.08008194,0.000665553,11.93467045
2021-03-09T20:00:00,60.14850616,0.00067268,11.96033955
2021-03-09T20:30:00,60.22232819,0.000681764,12.14989662
2021-03-09T21:00:00,60.15750885,0.000850532,12.02352524
2021-03-09T21:30:00,60.2709465,0.000629012,12.01760197
2021-03-09T22:00:00,60.1268959,0.000701895,11.95046711
2021-03-09T22:30:00,60.2133255,0.000910719,11.99588203
2021-03-09T23:00:00,60.17191315,0.000693977,11.95046711
2021-03-09T23:30:00,60.164711,0.000667661,11.99588203
2021-03-10T00:00:00,60.17011261,0.000722232,11.90307808
2021-03-10T00:30:00,60.12149429,0.000669349,11.82409573
2021-03-10T01:00:00,60.20612335,0.000666433,11.99390697
2021-03-10T01:30:00,60.11609268,0.000612679,11.88728142
2021-03-10T02:00:00,60.17191315,0.000647614,12.03537273
2021-03-10T02:30:00,60.18991852,0.00068913,12.05709267
2021-03-10T03:00:00,60.17191315,0.000726302,11.93664551
2021-03-10T03:30:00,60.26374435,0.000635792,11.94256878
2021-03-10T04:00:00,60.16651154,0.000594649,12.02155113
2021-03-10T04:30:00,60.13589859,0.000778086,11.96033955
2021-03-10T05:00:00,60.15210724,0.000664967,11.90900135
2021-03-10T05:30:00,60.2133255,0.000770183,12.00180531
2021-03-10T06:00:00,60.18271637,0.000642298,12.26639462
2021-03-10T06:30:00,60.13049698,0.000746595,11.93664551
2021-03-10T07:00:00,60.24033356,0.000740042,11.96428871
2021-03-10T07:30:00,60.10528946,0.000621212,11.9879837
2021-03-10T08:00:00,60.17731476,0.000784597,11.9741621
2021-03-10T08:30:00,60.23133087,0.000612955,12.07683849
2021-03-10T09:00:00,60.18811798,0.000843211,11.95639038
2021-03-10T09:30:00,60.25473785,0.000613497,11.9879837
2021-03-10T10:00:00,60.17011261,0.000831115,11.93072128
2021-03-10T10:30:00,60.32316208,0.000872542,11.95046711
2021-03-10T11:00:00,60.11789322,0.000652566,11.948493
2021-03-10T11:30:00,60.22592926,0.000761657,12.03537273
2021-03-10T12:00:00,60.08728409,0.000684336,11.88925648
2021-03-10T12:30:00,60.20252228,0.000705196,11.91492558
2021-03-10T13:00:00,60.17731476,0.000715717,11.9879837
2021-03-10T13:30:00,60.2277298,0.000669761,12.07091427
2021-03-10T14:00:00,60.22052765,0.000779338,12.08078766
2021-03-10T14:30:00,60.19712067,0.000920229,11.96823788
2021-03-10T15:00:00,60.27454758,0.000816253,12.06104183
2021-03-10T15:30:00,60.17731476,0.000727764,11.92282391
2021-03-10T16:00:00,60.21512604,0.000808121,12.03734684
2021-03-10T16:30:00,60.12149429,0.000738668,11.98008537
2021-03-10T17:00:00,60.17191315,0.000793058,11.95639038
2021-03-10T17:30:00,60.13049698,0.000739716,12.00772858
2021-03-10T18:00:00,60.17191315,0.000658935,12.00180531
2021-03-10T18:30:00,60.25833893,0.000873343,12.0531435
2021-03-10T19:00:00,60.1791153,0.000737573,11.92282391
2021-03-10T19:30:00,60.2133255,0.000719887,11.96823788
2021-03-10T20:00:00,60.11069107,0.000777553,11.91492558
2021-03-10T20:30:00,60.11249161,0.000898785,11.98205948
2021-03-10T21:00:00,60.1791153,0.000763254,11.9879837
2021-03-10T21:30:00,60.22232819,0.000850664,11.96231461
2021-03-10T22:00:00,60.29435349,0.000646112,12.06301594
2021-03-10T22:30:00,60.12869644,0.000751819,11.94059467
2021-03-10T23:00:00,60.19171906,0.000656097,12.03734684
2021-03-10T23:30:00,60.16110992,0.000975736,11.95441628
2021-03-11T00:00:00,60.19532013,0.000954664,12.03339767
2021-03-11T00:30:00,60.21512604,0.000804454,12.01760197
2021-03-11T01:00:00,60.12869644,0.000858338,12.04327106
2021-03-11T01:30:00,60.21512604,0.000666057,11.948493
2021-03-11T02:00:00,60.20612335,0.001017538,11.92282391
2021-03-11T02:30:00,60.2133255,0.000851834,11.98205948
2021-03-11T03:00:00,60.17011261,0.000796387,11.95046711
2021-03-11T03:30:00,60.30515671,0.000724486,11.96033955
2021-03-11T04:00:00,60.15930939,0.000854735,12.1439724
2021-03-11T04:30:00,60.22052765,0.00085084,11.88728142
2021-03-11T05:00:00,60.2709465,0.000804176,11.99390697
2021-03-11T05:30:00,60.14130402,0.000866339,11.93467045
2021-03-11T06:00:00,60.23133087,0.000941606,12.00180531
2021-03-11T06:30:00,60.05487442,0.000845213,11.93072128
2021-03-11T07:00:00,60.24933624,0.000700886,12.0531435
2021-03-11T07:30:00,60.19171906,0.000793592,12.03339767
2021-03-11T08:00:00,60.21512604,0.000901478,12.03537273
2021-03-11T08:30:00,60.26194,0.000801054,12.08671093
2021-03-11T09:00:00,60.13589859,0.000871183,11.95441628
2021-03-11T09:30:00,60.20792389,0.000859191,12.00378036
2021-03-11T10:00:00,60.14850616,0.000904614,11.88333225
2021-03-11T10:30:00,60.18991852,0.000875254,11.98008537
2021-03-11T11:00:00,60.17011261,0.000852575,11.92874718
2021-03-11T11:30:00,60.19532013,0.00091191,11.99588203
2021-03-11T12:00:00,60.19532013,0.000736706,12.08868504
2021-03-11T12:30:00,60.11789322,0.000709613,11.93664551
2021-03-11T13:00:00,60.25653839,0.000808639,12.06894016
2021-03-11T13:30:00,60.16110992,0.000800639,11.99390697
2021-03-11T14:00:00,60.22592926,0.000901068,11.98008537
2021-03-11T14:30:00,60.15210724,0.000803608,11.98008537
2021-03-11T15:00:00,60.30515671,0.000890135,11.98008537
2021-03-11T15:30:00,60.10528946,0.000944343,11.96231461
2021-03-11T16:00:00,60.2277298,0.000850121,12.02155113
2021-03-11T16:30:00,60.17551422,0.000753448,12.23480225
2021-03-11T17:00:00,60.20612335,0.000763131,11.99390697
2021-03-11T17:30:00,60.25653839,0.000764084,11.948493
2021-03-11T18:00:00,60.17011261,0.000843984,11.99588203
2021-03-11T18:30:00,60.24033356,0.001091418,11.93072128
2021-03-11T19:00:00,60.15750885,0.000877684,11.90900135
2021-03-11T19:30:00,60.14670563,0.000777856,12.0669651
2021-03-11T20:00:00,60.25113678,0.000988856,12.14199829
2021-03-11T20:30:00,60.20252228,0.000996436,11.96823788
2021-03-11T21:00:00,60.23853302,0.000842783,12.06894016
2021-03-11T21:30:00,60.17011261,0.000810176,11.95639038
2021-03-11T22:00:00,60.24573517,0.000934487,12.00970364
2021-03-11T22:30:00,60.13589859,0.000928214,11.88333225
2021-03-11T23:00:00,60.16110992,0.000832819,11.98403454
2021-03-11T23:30:00,60.18271637,0.001036093,12.00378036
2021-03-12T00:00:00,60.15210724,0.000856215,11.97613621
2021-03-12T00:30:00,60.23853302,0.000757552,12.12620163
2021-03-12T01:00:00,60.12149429,0.000960498,11.92084885
2021-03-12T01:30:00,60.23853302,0.000824955,11.948493
2021-03-12T02:00:00,60.14310455,0.000914332,11.93664551
2021-03-12T02:30:00,60.23313141,0.000818544,11.98995781
2021-03-12T03:00:00,60.15210724,0.000956274,11.90307808
2021-03-12T03:30:00,60.16651154,0.001020512,11.97613621
2021-03-12T04:00:00,60.18991852,0.000915506,12.18346405
2021-03-12T04:30:00,60.21512604,0.000851893,12.03734684
2021-03-12T05:00:00,60.2709465,0.000903793,12.00772858
2021-03-12T05:30:00,60.14130402,0.000755072,11.91492558
2021-03-12T06:00:00,60.29795456,0.000995037,12.02352524
2021-03-12T06:30:00,60.1268959,0.000923345,11.948493
2021-03-12T07:00:00,60.20612335,0.000786578,11.93467045
2021-03-12T07:30:00,60.2133255,0.0009189,12.01760197
2021-03-12T08:00:00,60.2277298,0.000910112,12.02352524
2021-03-12T08:30:00,60.24033356,0.000893907,12.19333649
2021-03-12T09:00:00,60.18811798,0.000957788,12.04722023
2021-03-12T09:30:00,60.23673248,0.000927048,12.04327106
2021-03-12T10:00:00,60.16651154,0.000976997,11.95046711
2021-03-12T10:30:00,60.29255295,0.000921165,11.96033955
2021-03-12T11:00:00,60.13049698,0.000913363,11.55555725
2021-03-12T11:30:00,60.23673248,0.000941936,11.25147724
2021-03-12T12:00:00,60.1268959,0.00085146,10.85459328
2021-03-12T12:30:00,60.13950348,0.000912898,10.51299667
2021-03-12T13:00:00,60.25113678,0.000794554,10.39649868
2021-03-12T13:30:00,60.18271637,0.000852157,9.877192497
2021-03-12T14:00:00,60.21872711,0.000762168,9.677762985
2021-03-12T14:30:00,60.14850616,0.000715593,9.363809586
2021-03-12T15:00:00,60.24933624,0.000744775,9.158456802
2021-03-12T15:30:00,60.18811798,0.000787816,9.699482918
2021-03-12T16:00:00,60.15390778,0.000740515,9.89891243
2021-03-12T16:30:00,60.24573517,0.000883069,9.908784866
2021-03-12T17:00:00,60.19171906,0.000705516,9.981842995
2021-03-12T17:30:00,60.20252228,0.000600186,9.843625069
2021-03-12T18:00:00,60.20972443,0.000782971,10.54261494
2021-03-12T18:30:00,60.14670563,0.000741266,10.81312752
2021-03-12T19:00:00,60.18811798,0.000642626,10.89803314
2021-03-12T19:30:00,60.18271637,0.000664897,11.00663376
2021-03-12T20:00:00,60.14130402,0.000632201,10.76573849
2021-03-12T20:30:00,60.20792389,0.00066173,10.87828827
2021-03-12T21:00:00,60.09808731,0.000572681,11.87148571
2021-03-12T21:30:00,60.2277298,0.000710518,11.89123058
2021-03-12T22:00:00,60.22052765,0.000626058,11.84976482
2021-03-12T22:30:00,60.17191315,0.000531074,11.88728142
2021-03-12T23:00:00,60.20792389,0.00057924,12.00378036
2021-03-12T23:30:00,60.15210724,0.000559436,11.82804489
2021-03-13T00:00:00,60.2277298,0.000670945,13.1391449
2021-03-13T00:30:00,60.14850616,0.0006925,12.91207218
2021-03-13T01:00:00,60.23853302,0.0007675,12.88442802
2021-03-13T01:30:00,60.08728409,0.000539543,12.82716656
2021-03-13T02:00:00,60.22592926,0.000562034,12.81729317
2021-03-13T02:30:00,60.08548355,0.000626649,12.83111572
2021-03-13T03:00:00,60.13589859,0.000633215,14.2922802
2021-03-13T03:30:00,60.11789322,0.000602542,13.7946949
2021-03-13T04:00:00,60.20252228,0.000607541,13.8874979
2021-03-13T04:30:00,60.04587173,0.000628339,13.820364
2021-03-13T05:00:00,60.18271637,0.000612603,13.87959957
2021-03-13T05:30:00,60.20252228,0.000648386,13.89539623
2021-03-13T06:00:00,60.22052765,0.000554553,15.39012909
2021-03-13T06:30:00,60.12869644,0.000674151,14.82540798
2021-03-13T07:00:00,60.23673248,0.000644147,14.77209568
2021-03-13T07:30:00,60.10348892,0.00063421,14.81750965
2021-03-13T08:00:00,60.20072174,0.000609894,15.03470993
2021-03-13T08:30:00,60.24033356,0.000659805,14.87872124
2021-03-13T09:00:00,60.13589859,0.000640786,16.66568565
2021-03-13T09:30:00,60.17191315,0.000614218,15.77911472
2021-03-13T09:30:00,60.17191315,0.000614218,15.77911472
2021-03-13T10:00:00,60.06387711,0.00060066,15.91930771
2021-03-13T10:30:00,60.25113678,0.000635942,15.86796951
2021-03-13T11:00:00,60.14670563,0.000647449,15.87191868
2021-03-13T11:30:00,60.20792389,0.000600138,16.1523037
2021-03-13T12:00:00,60.13409805,0.000640993,17.47525024
2021-03-13T12:30:00,60.13589859,0.000605878,16.82957458
2021-03-13T13:00:00,60.17011261,0.000566895,16.89473343
2021-03-13T13:30:00,60.1268959,0.000696448,16.85721779
2021-03-13T14:00:00,60.17191315,0.000673233,16.95002174
2021-03-13T14:30:00,60.17011261,0.000601003,16.91645432
2021-03-13T15:00:00,60.17731476,0.000673194,17.44760704
2021-03-13T15:30:00,60.22592926,0.000621491,17.91162682
2021-03-13T16:00:00,60.1791153,0.000694748,17.87805939
2021-03-13T16:30:00,60.17191315,0.000621313,17.8543644
2021-03-13T17:00:00,60.20972443,0.000706522,17.85239029
2021-03-13T17:30:00,60.1268959,0.000694271,17.95111656
2021-03-13T18:00:00,60.11069107,0.000599283,17.88003349
2021-03-13T18:30:00,60.23133087,0.00063289,17.74773788
2021-03-13T19:00:00,60.14670563,0.000584598,17.85041428
2021-03-13T19:30:00,60.12329483,0.000602081,17.78525543
2021-03-13T20:00:00,60.19171906,0.000583128,17.63321495
2021-03-13T20:30:00,60.15930939,0.000651739,17.096138
2021-03-13T21:00:00,60.24393463,0.000542261,16.8098278
2021-03-13T21:30:00,60.19171906,0.00062112,16.11676216
2021-03-13T22:00:00,60.15750885,0.000649743,15.58560944
2021-03-13T22:30:00,60.22592926,0.000669485,15.16108131
2021-03-13T23:00:00,60.2133255,0.000701801,14.54502296
2021-03-13T23:30:00,60.27454758,0.000566772,14.21922207
2021-03-14T00:00:00,60.20072174,0.000604961,13.68806934
2021-03-14T00:30:00,60.24033356,0.000660577,13.5715704
2021-03-14T01:00:00,60.19532013,0.000607593,12.89824963
2021-03-14T01:30:00,60.22052765,0.000614115,12.70671844
2021-03-14T03:00:00,60.16651154,0.000641422,12.15384579
2021-03-14T03:30:00,60.17731476,0.000602444,12.06104183
2021-03-14T04:00:00,60.20252228,0.000565276,11.54963398
2021-03-14T04:30:00,60.22592926,0.000674988,11.51606655
2021-03-14T05:00:00,60.23673248,0.000638603,10.9513464
2021-03-14T05:30:00,60.27634811,0.000613733,10.79930592
2021-03-14T06:00:00,60.14670563,0.000673681,10.44981098
2021-03-14T06:30:00,60.23133087,0.000569477,10.28789806
2021-03-14T07:00:00,60.19712067,0.00064096,10.03515625
2021-03-14T07:30:00,60.17011261,0.000605705,9.942352295
2021-03-14T08:00:00,60.18991852,0.000499239,10.17732334
2021-03-14T08:30:00,60.15750885,0.000662075,9.863370895
2021-03-14T09:00:00,60.17191315,0.000586111,9.969996452
2021-03-14T09:30:00,60.11069107,0.000643149,10.00553799
2021-03-14T10:00:00,60.10348892,0.000590689,9.98579216
2021-03-14T10:30:00,60.25113678,0.000664733,9.975919724
2021-03-14T11:00:00,60.11789322,0.000587907,9.975919724
2021-03-14T11:30:00,60.20072174,0.000684043,10.00356293
2021-03-14T12:00:00,60.15210724,0.000701194,10.16152668
2021-03-14T12:30:00,60.14130402,0.000605594,9.879166603
2021-03-14T13:00:00,60.20072174,0.000654423,10.03713036
2021-03-14T13:30:00,60.18991852,0.000566892,10.03120708
2021-03-14T14:00:00,60.16110992,0.000535508,10.02133465
2021-03-14T14:30:00,60.21512604,0.000649356,9.983818054
2021-03-14T15:00:00,60.18451691,0.000652479,9.958148956
2021-03-14T15:30:00,60.19532013,0.000700228,9.964072227
2021-03-14T16:00:00,60.25113678,0.000623589,9.983818054
2021-03-14T16:30:00,60.17011261,0.000627135,9.932479858
2021-03-14T17:00:00,60.15930939,0.000782784,10.02923203
2021-03-14T17:30:00,60.16651154,0.000677746,10.39452362
2021-03-14T18:00:00,60.20072174,0.000733033,10.80522919
2021-03-14T18:30:00,60.22052765,0.000721368,10.82102585
2021-03-14T19:00:00,60.13049698,0.000474928,10.82892418
2021-03-14T19:30:00,60.20792389,0.000622067,10.80720425
2021-03-14T20:00:00,60.17191315,0.000552369,10.91975307
2021-03-14T20:30:00,60.21872711,0.0005218,10.86841488
2021-03-14T21:00:00,60.25833893,0.000623562,10.87828827
2021-03-14T21:30:00,60.11609268,0.000550927,11.64836121
2021-03-14T22:00:00,60.22592926,0.000609229,11.81619835
2021-03-14T22:30:00,60.11249161,0.000720149,11.82212162
2021-03-14T23:00:00,60.14130402,0.000524281,11.78460503
2021-03-14T23:30:00,60.22232819,0.000485527,11.80830002
2021-03-15T00:00:00,60.24033356,0.000620612,11.90702724
